Sourec airport IATA,Soure airport ID,Source Country,Source City,Cource airport name,Source Lat,Source Long,source timezone,source DST,Destination Airport IATA,Destination Airport ID,Destination Country,Destination city,Desitination Airport name,Destination Lat,Destination Long,Destination timezone,Destination DST,Distance
CSX,3371,China,Changcha,Changsha Huanghua International Airport,28.18919945,113.2200012,8,U,WNZ,6392,China,Wenzhou,Wenzhou Longwan International Airport,27.912201,120.851997,8,U,749.4603331
CSX,3371,China,Changcha,Changsha Huanghua International Airport,28.18919945,113.2200012,8,U,XMN,3383,China,Xiamen,Xiamen Gaoqi International Airport,24.54400063,118.1279984,8,U,634.9914689
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,CAN,3370,China,Guangzhou,Guangzhou Baiyun International Airport,23.39240074,113.2990036,8,U,1222.628408
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,CGO,3375,China,Zhengzhou,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,8,U,1025.027101
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,276.1765547
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,CSX,3371,China,Changcha,Changsha Huanghua International Airport,28.18919945,113.2200012,8,U,936.5698568
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,DCY,9310,China,Daocheng,Daocheng Yading Airport,29.323056,100.053333,8,N,400.2382239
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,DSN,6434,China,Dongsheng,Ordos Ejin Horo Airport,39.49,109.8613889,8,N,1127.096871
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,HAK,4120,China,Haikou,Haikou Meilan International Airport,19.93490028,110.4589996,8,U,1351.825083
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,HDG,8407,China,Handan,Handan Airport,36.52583333,114.4255556,8,N,1173.651345
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,HET,6345,China,Hohhot,Baita International Airport,40.851398,111.823997,8,U,1344.189068
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,HFE,3389,China,Hefei,Hefei Luogang International Airport,31.78000069,117.2979965,8,U,1276.310454
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,1580.222374
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,HKG,3077,Hong Kong,Hong Kong,Hong Kong International Airport,22.308901,113.915001,8,U,1351.656655
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,HKT,3179,Thailand,Phuket,Phuket International Airport,8.1132,98.316902,7,U,2565.709892
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,ICN,3930,South Korea,Seoul,Incheon International Airport,37.46910095,126.4509964,9,U,2204.208419
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,JHG,3381,China,Jinghonggasa,Xishuangbanna Gasa Airport,21.97389984,100.7600021,8,U,1008.008287
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,JIQ,8781,China,Qianjiang,Qianjiang Wulingshan Airport,29.51333333,108.8311111,8,N,484.7536144
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,JZH,4301,China,Jiuzhaigou,Jiuzhai Huanglong Airport,32.85333333,103.6822222,8,U,254.1863542
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,KHN,3384,China,Nanchang,Nanchang Changbei International Airport,28.86499977,115.9000015,8,U,1169.286172
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,KMG,3382,China,Kunming,Kunming Changshui International Airport,25.1019444,102.9291667,8,N,617.1225244
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,KOW,6379,China,Ganzhou,Ganzhou Airport,25.853333,114.778889,8,U,1183.44278
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,KWE,3394,China,Guiyang,Longdongbao Airport,26.53849983,106.8010025,8,U,528.6171725
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,LHW,3378,China,Lanzhou,Lanzhou Zhongchuan Airport,36.51520157,103.6200027,8,U,660.8247671
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,LJG,4033,China,Lijiang,Lijiang Airport,26.68000031,100.2460022,8,U,564.1709661
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,LUM,6376,China,Luxi,Mangshi Airport,24.4011,98.5317,8,U,869.8349022
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,LXA,4097,China,Lhasa,Lhasa Gonggar Airport,29.29780006,90.91190338,8,U,1263.352825
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,LZY,6402,China,Nyingchi,Nyingchi Airport,29.30330086,94.33529663,8,U,936.6211003
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,NKG,3388,China,Nanjing,Nanjing Lukou Airport,31.74200058,118.8619995,8,U,1423.954013
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,NNG,3373,China,Nanning,Nanning Wuxu Airport,22.60829926,108.1719971,8,U,980.5089903
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,PEK,3364,China,Beijing,Beijing Capital International Airport,40.08010101,116.5849991,8,U,1556.06365
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,PVG,3406,China,Shanghai,Shanghai Pudong International Airport,31.14340019,121.8050003,8,U,1703.886492
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,PZI,6435,China,Panzhihua,Bao'anying Airport,26.54,101.79852,8,N,495.6300759
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,SHE,4144,China,Shenyang,Taoxian Airport,41.63980103,123.4830017,8,U,2134.822995
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,SJW,6347,China,Shijiazhuang,Shijiazhuang Daguocun International Airport,38.28070068,114.6969986,8,U,1304.279105
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,SYX,4030,China,Sanya,Sanya Phoenix International Airport,18.30290031,109.4120026,8,U,1472.175992
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,SZX,3374,China,Shenzhen,Shenzhen Bao'an International Airport,22.63929939,113.810997,8,U,1318.27203
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,TAO,3390,China,Qingdao,Liuting Airport,36.26610184,120.3740005,8,U,1647.70536
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,TNA,4108,China,Jinan,Yaoqiang Airport,36.85720062,117.2160034,8,U,1409.949863
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,TSA,2275,Taiwan,Taipei,Taipei Songshan Airport,25.06940079,121.552002,8,U,1833.878026
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,TSN,3368,China,Tianjin,Tianjin Binhai International Airport,39.12440109,117.3460007,8,U,1545.594693
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,TYN,3369,China,Taiyuan,Taiyuan Wusu Airport,37.74689865,112.6279984,8,U,1127.357845
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,URC,3399,China,Urumqi,Ürümqi Diwopu International Airport,43.90710068,87.47419739,8,U,2071.497025
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,WNZ,6392,China,Wenzhou,Wenzhou Longwan International Airport,27.912201,120.851997,8,U,1665.040268
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,WUH,3376,China,Wuhan,Wuhan Tianhe International Airport,30.7838,114.208,8,U,981.1806711
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,WUX,6390,China,Wuxi,Sunan Shuofang International Airport,31.49440002,120.4290009,8,U,1572.162051
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,WXN,6403,China,Wanxian,Wanxian Airport,30.8017,108.433,8,U,429.6443355
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,XIC,3396,China,Xichang,Xichang Qingshan Airport,27.9890995,102.1839981,8,U,334.8555552
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,XIY,3379,China,Xi'an,Xi'an Xianyang International Airport,34.447102,108.751999,8,U,622.7660515
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,XMN,3383,China,Xiamen,Xiamen Gaoqi International Airport,24.54400063,118.1279984,8,U,1548.858868
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,XNN,6366,China,Xining,Xining Caojiabu Airport,36.5275,102.042999,8,U,684.5764466
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,XUZ,4149,China,Xuzhou,Xuzhou Guanyin Airport,34.059056,117.555278,8,U,1334.804121
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,YIH,6361,China,Yichang,Yichang Sanxia Airport,30.55655,111.479988,8,U,721.0946878
CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,YTY,8876,China,Yangzhou,Yangzhou Taizhou Airport,32.5634,119.7198,8,N,1509.039579
CZX,4109,China,Changzhou,Changzhou Benniu Airport,31.919701,119.778999,8,U,CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,1277.259524
CZX,4109,China,Changzhou,Changzhou Benniu Airport,31.919701,119.778999,8,U,HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,1622.365965
CZX,4109,China,Changzhou,Changzhou Benniu Airport,31.919701,119.778999,8,U,XMN,3383,China,Xiamen,Xiamen Gaoqi International Airport,24.54400063,118.1279984,8,U,835.8969212
CZX,4109,China,Changzhou,Changzhou Benniu Airport,31.919701,119.778999,8,U,ZUH,6355,China,Zhuhai,Zhuhai Jinwan Airport,22.006399,113.375999,8,U,1271.185796
DAT,6344,China,Datong,Datong Airport,40.060299,113.482002,8,U,TYN,3369,China,Taiyuan,Taiyuan Wusu Airport,37.74689865,112.6279984,8,U,267.6385642
DCY,9310,China,Daocheng,Daocheng Yading Airport,29.323056,100.053333,8,N,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,400.2382239
DLC,3404,China,Dalian,Zhoushuizi Airport,38.96569824,121.5390015,8,U,CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,1707.229835
DLC,3404,China,Dalian,Zhoushuizi Airport,38.96569824,121.5390015,8,U,HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,976.6473993
DLC,3404,China,Dalian,Zhoushuizi Airport,38.96569824,121.5390015,8,U,HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,835.2022483
DLC,3404,China,Dalian,Zhoushuizi Airport,38.96569824,121.5390015,8,U,TNA,4108,China,Jinan,Yaoqiang Airport,36.85720062,117.2160034,8,U,445.7890789
DLC,3404,China,Dalian,Zhoushuizi Airport,38.96569824,121.5390015,8,U,XUZ,4149,China,Xuzhou,Xuzhou Guanyin Airport,34.059056,117.555278,8,U,651.3102404
DNH,4308,China,Dunhuang,Dunhuang Airport,40.16109848,94.80919647,8,U,LHW,3378,China,Lanzhou,Lanzhou Zhongchuan Airport,36.51520157,103.6200027,8,U,868.2474999
DSN,6434,China,Dongsheng,Ordos Ejin Horo Airport,39.49,109.8613889,8,N,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,1127.096871
DSN,6434,China,Dongsheng,Ordos Ejin Horo Airport,39.49,109.8613889,8,N,SHE,4144,China,Shenyang,Taoxian Airport,41.63980103,123.4830017,8,U,1173.869096
DYG,6353,China,Dayong,Dayong Airport,29.1028,110.443001,8,U,CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,374.486612
DYG,6353,China,Dayong,Dayong Airport,29.1028,110.443001,8,U,NKG,3388,China,Nanjing,Nanjing Lukou Airport,31.74200058,118.8619995,8,U,858.6327044
FOC,3385,China,Fuzhou,Fuzhou Changle International Airport,25.93510056,119.663002,8,U,CSX,3371,China,Changcha,Changsha Huanghua International Airport,28.18919945,113.2200012,8,U,685.3254661
FOC,3385,China,Fuzhou,Fuzhou Changle International Airport,25.93510056,119.663002,8,U,XIY,3379,China,Xi'an,Xi'an Xianyang International Airport,34.447102,108.751999,8,U,1410.899811
GXH,9311,China,Xiahe city,Gannan Xiahe Airport,34.8105,102.6447,8,N,LXA,4097,China,Lhasa,Lhasa Gonggar Airport,29.29780006,90.91190338,8,U,1262.985976
GXH,9311,China,Xiahe city,Gannan Xiahe Airport,34.8105,102.6447,8,N,XIY,3379,China,Xi'an,Xi'an Xianyang International Airport,34.447102,108.751999,8,U,560.1700995
HAK,4120,China,Haikou,Haikou Meilan International Airport,19.93490028,110.4589996,8,U,CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,1153.883457
HAK,4120,China,Haikou,Haikou Meilan International Airport,19.93490028,110.4589996,8,U,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,1351.825083
HAK,4120,China,Haikou,Haikou Meilan International Airport,19.93490028,110.4589996,8,U,HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,1521.367317
HAK,4120,China,Haikou,Haikou Meilan International Airport,19.93490028,110.4589996,8,U,NGB,3387,China,Ninbo,Ningbo Lishe International Airport,29.82670021,121.461998,8,U,1560.777556
HAK,4120,China,Haikou,Haikou Meilan International Airport,19.93490028,110.4589996,8,U,ZUH,6355,China,Zhuhai,Zhuhai Jinwan Airport,22.006399,113.375999,8,U,380.48756
HDG,8407,China,Handan,Handan Airport,36.52583333,114.4255556,8,N,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,1173.651345
HET,6345,China,Hohhot,Baita International Airport,40.851398,111.823997,8,U,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,1344.189068
HFE,3389,China,Hefei,Hefei Luogang International Airport,31.78000069,117.2979965,8,U,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,1276.310454
HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,CGO,3375,China,Zhengzhou,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,8,U,781.2901052
HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,1328.879317
HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,1580.222374
HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,DLC,3404,China,Dalian,Zhoushuizi Airport,38.96569824,121.5390015,8,U,976.6473993
HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,HAK,4120,China,Haikou,Haikou Meilan International Airport,19.93490028,110.4589996,8,U,1521.367317
HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,KWE,3394,China,Guiyang,Longdongbao Airport,26.53849983,106.8010025,8,U,1394.303763
HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,TSN,3368,China,Tianjin,Tianjin Binhai International Airport,39.12440109,117.3460007,8,U,1028.394719
HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,TYN,3369,China,Taiyuan,Taiyuan Wusu Airport,37.74689865,112.6279984,8,U,1102.122497
HKG,3077,Hong Kong,Hong Kong,Hong Kong International Airport,22.308901,113.915001,8,U,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,1351.656655
HKG,3077,Hong Kong,Hong Kong,Hong Kong International Airport,22.308901,113.915001,8,U,YIH,6361,China,Yichang,Yichang Sanxia Airport,30.55655,111.479988,8,U,948.5105106
HKG,3077,Hong Kong,Hong Kong,Hong Kong International Airport,22.308901,113.915001,8,U,ZHA,6357,China,Zhanjiang,Zhanjiang Airport,21.214399,110.358002,8,U,386.9538369
HKT,3179,Thailand,Phuket,Phuket International Airport,8.1132,98.316902,7,U,CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,2554.657971
HKT,3179,Thailand,Phuket,Phuket International Airport,8.1132,98.316902,7,U,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,2565.709892
HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,CGO,3375,China,Zhengzhou,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,8,U,1620.678936
HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,CZX,4109,China,Changzhou,Changzhou Benniu Airport,31.919701,119.778999,8,U,1622.365965
HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,DLC,3404,China,Dalian,Zhoushuizi Airport,38.96569824,121.5390015,8,U,835.2022483
HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,NGB,3387,China,Ninbo,Ningbo Lishe International Airport,29.82670021,121.461998,8,U,1805.401778
HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,NKG,3388,China,Nanjing,Nanjing Lukou Airport,31.74200058,118.8619995,8,U,1669.62333
HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,NZH,6954,China,Manzhouli,Manzhouli Xijiao Airport,49.566667,117.33,8,U,798.966529
HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,SJW,6347,China,Shijiazhuang,Shijiazhuang Daguocun International Airport,38.28070068,114.6969986,8,U,1254.482868
HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,TNA,4108,China,Jinan,Yaoqiang Airport,36.85720062,117.2160034,8,U,1231.471872
HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,TSN,3368,China,Tianjin,Tianjin Binhai International Airport,39.12440109,117.3460007,8,U,1027.000351
HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,WNZ,6392,China,Wenzhou,Wenzhou Longwan International Airport,27.912201,120.851997,8,U,2026.005528
HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,WUH,3376,China,Wuhan,Wuhan Tianhe International Airport,30.7838,114.208,8,U,1952.08256
HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,XIY,3379,China,Xi'an,Xi'an Xianyang International Airport,34.447102,108.751999,8,U,1932.488499
HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,XUZ,4149,China,Xuzhou,Xuzhou Guanyin Airport,34.059056,117.555278,8,U,1482.689485
ICN,3930,South Korea,Seoul,Incheon International Airport,37.46910095,126.4509964,9,U,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,2204.208419
JGN,6432,China,Jiayuguan,Jiayuguan Airport,39.856899,98.3414,8,N,LHW,3378,China,Lanzhou,Lanzhou Zhongchuan Airport,36.51520157,103.6200027,8,U,592.1870746
